count,type,codename,friendlyname,review
1,property,FP_XRefClientName,x reference client name,
1,property,FP_XRefClientType,x reference client type,
1,property,FP_XRefFile,x reference file,
1,property,FP_XRefFmt,x reference format,
1,property,FP_XRefIsUnresolved,x reference is unresolved,
1,property,FP_XRefResolvedWithKeyref,x reference resolved with keyref,
1,property,FP_XRefRetainKeydefText,x reference retain keydef text,
1,property,FP_XRefSrcElemNonUniqueId,x reference source element non unique id,
1,property,FP_XRefSrcIsElem,x reference source is element,
1,property,FP_XRefSrcText,x reference source text,
1,property,FP_XSLTProcessors,xslt processors,
1,property,FP_XSLTTransformationScenarioFile,xslt transformation scenario file,
1,property,FP_XmlApplicationForBookComponent,xml application for book component,
1,property,FP_XmlDocType,xml document type,
1,property,FP_XmlEncoding,xml encoding,
1,property,FP_XmlFileEncoding,xml file encoding,
1,property,FP_XmlIsBook,xml is book,
1,property,FP_XmlLock,xml lock,
1,property,FP_XmlPublicId,xml public id,
1,property,FP_XmlStandAlone,xml stand alone,
1,property,FP_XmlStyleSheet,xml style sheet,
1,property,FP_XmlStyleSheetList,xml style sheet list,
1,property,FP_XmlSystemId,xml system id,
1,property,FP_XmlUseBOM,xml use bom,
1,property,FP_XmlVersion,xml version,
1,property,FP_XmlWellFormed,xml well formed,
1,property,FP_YakumonoType,yakumono type,
1,property,FP_Yellow,yellow,
1,property,FP_Zoom,zoom,
6,setting,FS_FileIsInUse,file is in use,
5,setting,FS_AlertUserAboutFailure,alert user about failure,
4,setting,FS_DisallowMIF,disallow mif,
4,setting,FS_DisallowXml,disallow xml,
4,setting,FS_FileTypeHint,file type hint,
4,setting,FS_HowToImport,how to import,
4,setting,FS_SaveFileTypeHint,save file type hint,
3,setting,FS_BookIsInUse,book is in use,
3,setting,FS_CellSeparator,cell separator,
3,setting,FS_DontNotifyAPIClients,dont notify api clients,
3,setting,FS_FileIsOldVersion,file is old version,
3,setting,FS_FileIsText,file is text,
3,setting,FS_FitGraphicInSelectedRect,fit graphic in selected rectangle,
3,setting,FS_FontChangedMetric,font changed metric,
3,setting,FS_FontNotFoundInCatalog,font not found in catalog,
3,setting,FS_FontNotFoundInDoc,font not found in document,
3,setting,FS_GraphicDpi,graphic dots per inch,
3,setting,FS_LanguageNotAvailable,language not available,
3,setting,FS_LockCantBeReset,lock cant be reset,
3,setting,FS_MakeVisible,make visible,
3,setting,FS_OpenAsType,open as type,
3,setting,FS_OpenFileNotWritable,open file not writable,
3,setting,FS_RefFileNotFound,reference file not found,
3,setting,FS_ShowBookErrorLog,show book error log,
3,setting,FS_ShowBrowser,show browser,
3,setting,FS_UpdateTextReferences,update text references,
3,setting,FS_UpdateXRefs,update x refs,
3,setting,FS_UseAutoSaveFile,use auto save file,
3,setting,FS_UseRecoverFile,use recover file,
2,setting,FS_AllowNonFMFiles,allow non fm files,
2,setting,FS_AllowViewOnlyFiles,allow view only files,
2,setting,FS_DisallowDoc,disallow document,
2,setting,FS_DisallowFilterTypes,disallow filter types,
2,setting,FS_DisallowGraphicTypes,disallow graphic types,
2,setting,FS_DisallowMacEditions,disallow mac editions,
2,setting,FS_DisallowPlainText,disallow plain text,
2,setting,FS_DisallowSgml,disallow sgml,
2,setting,FS_FileIsGraphic,file is graphic,
2,setting,FS_FileIsMakerDoc,file is maker document,
2,setting,FS_FileIsSgmlDoc,file is sgml document,
2,setting,FS_FileIsXmlDoc,file is xml document,
2,setting,FS_FindCharFmt,find character format,
2,setting,FS_FindCharTag,find character tag,
2,setting,FS_FindCondTextInCondTags,find condition text in condition tags,
2,setting,FS_FindCustomizationFlags,find customization flags,
2,setting,FS_FindElementTag,find element tag,
2,setting,FS_FindMarkerOfType,find marker of type,
2,setting,FS_FindMarkerText,find marker text,
2,setting,FS_FindNamedVariable,find named variable,
2,setting,FS_FindObject,find object,
2,setting,FS_FindPgfTag,find paragraph tag,
2,setting,FS_FindTableTag,find table tag,
2,setting,FS_FindText,find text,
2,setting,FS_FindWrap,find wrap,
2,setting,FS_ForceImportAsText,force import as text,
2,setting,FS_FormatImportedText,format imported text,
2,setting,FS_ImportAsType,import as type,
2,setting,FS_ImportFlowPageSpace,import flow page space,
2,setting,FS_ImportFlowTag,import flow tag,
2,setting,FS_ImportNativeError,import native error,
2,setting,FS_ImportStatus,import status,
2,setting,FS_ImportTblTag,import table tag,
2,setting,FS_ImportedFileName,imported file name,
2,setting,FS_LeaveHeadingRowsEmpty,leave heading rows empty,
2,setting,FS_ManualUpdate,manual update,
2,setting,FS_NewDoc,new document,
2,setting,FS_NumCellSeparators,number cell separators,
2,setting,FS_NumColumns,number columns,
2,setting,FS_OpenBookViewOnly,open book view only,
2,setting,FS_OpenDocViewOnly,open document view only,
2,setting,FS_RasterDpi,raster dots per inch,
2,setting,FS_RasterImageHeight,raster image height,
2,setting,FS_RasterImageWidth,raster image width,
2,setting,FS_RemoveManualPageBreaks,remove manual page breaks,
2,setting,FS_RemoveOverrides,remove overrides,
2,setting,FS_SaveNativeError,save native error,
2,setting,FS_SaveStatus,save status,
2,setting,FS_SavedFileName,saved file name,
2,setting,FS_ShowRasterDpiDialog,show raster dots per inch dialog,
2,setting,FS_TblNumHeadingRows,table number heading rows,
2,setting,FS_TextInsetName,text inset name,
2,setting,FS_TreatParaAsRow,treat para as row,
2,setting,FS_UpdateBookMasterPages,update book master pages,
2,setting,FS_UpdateBookNumbering,update book numbering,
2,setting,FS_UpdateBookOleLinks,update book ole links,
2,setting,FS_UpdateBookStatus,update book status,
2,setting,FS_UpdateBookTextReferences,update book text references,
2,setting,FS_UpdateBookXRefs,update book x refs,
2,setting,FS_UseMainFlow,use main flow,
1,setting,FS_ActiveConditionalExpression,active conditional expression,
1,setting,FS_AddEditExpressions,add edit expressions,
1,setting,FS_AllowInconsistentNumProps,allow inconsistent number properties,
1,setting,FS_ApplyConditionalSettingsShowBookErrorLog,apply conditional settings show book error log,
1,setting,FS_ApplyConditionalSettingsToNestedBooks,apply conditional settings to nested books,
1,setting,FS_ApplyConditionalSettingsToViewOnlyDoc,apply conditional settings to view only document,
1,setting,FS_AutoBackupOnSave,auto backup on save,
1,setting,FS_BeefyDoc,beefy document,
1,setting,FS_CMSId,content management system id,
1,setting,FS_CMSSessionId,content management system session id,
1,setting,FS_ClientUpdateSilent,client update silent,
1,setting,FS_DeleteExpressions,delete expressions,
1,setting,FS_DisallowBookDoc,disallow book document,
1,setting,FS_DisallowBookMIF,disallow book mif,
1,setting,FS_DitaGenerateFlatBook,dita generate flat book,
1,setting,FS_DitaPostProcessingOnBook,dita post processing on book,
1,setting,FS_DitaSavePdfViaBook,dita save pdf via book,
1,setting,FS_DitavalCondTag,ditaval condition tag,
1,setting,FS_DitavalFile,ditaval file,
1,setting,FS_Doctype,doctype,
1,setting,FS_Export,export,
1,setting,FS_ExportFileName,export file name,
1,setting,FS_ExportFileTypeHint,export file type hint,
1,setting,FS_ExportNativeError,export native error,
1,setting,FS_ExportObjectId,export object id,
1,setting,FS_ExportObjectNeedsDpi,export object needs dots per inch,
1,setting,FS_ExportStatus,export status,
1,setting,FS_ExportTextRange,export text range,
1,setting,FS_ExportType,export type,
1,setting,FS_Extension,extension,
1,setting,FS_FileIsStructured,file is structured,
1,setting,FS_FileType,file type,
1,setting,FS_FindCondTextNotInCondTags,find condition text not in condition tags,
1,setting,FS_FindXRefWithForm,find x reference with form,
1,setting,FS_FindXRefWithFormat,find x reference with format,
1,setting,FS_ForceOpenAsText,force open as text,
1,setting,FS_FormatImportedTest,format imported test,
1,setting,FS_HasUnsupportedHotspotShapes,has unsupported hotspot shapes,
1,setting,FS_HideConditions,hide conditions,
1,setting,FS_ImportExportVersion,import export version,
1,setting,FS_ImportNativeErr,import native err,
1,setting,FS_ImportedFileNa,imported file na,
1,setting,FS_InsetData,inset data,
1,setting,FS_InsetElementDef,inset element definition,
1,setting,FS_InsetRasterDpi,inset raster dots per inch,
1,setting,FS_IsErrorDoc,is error document,
1,setting,FS_IterParamGetBookComponentFolder,iter parameter get book component folder,
1,setting,FS_IterParamGetBookComponentGroup,iter parameter get book component group,
1,setting,FS_IterParamGetBookComponentRefBook,iter parameter get book component reference book,
1,setting,FS_IterParamGetBookComponentRefMap,iter parameter get book component reference map,
1,setting,FS_IterParamGetMapRef,iter parameter get map reference,
1,setting,FS_IterParamParseBookInBook,iter parameter parse book in book,
1,setting,FS_IterParamParseMapInBook,iter parameter parse map in book,
1,setting,FS_IterParamParseMapInMap,iter parameter parse map in map,
1,setting,FS_IterParamSkipExcludedBookComponents,iter parameter skip excluded book components,
1,setting,FS_IterParamSkipNonPrintTopicrefs,iter parameter skip non print topicrefs,
1,setting,FS_IterParamSkipResourceOnlyTopicrefs,iter parameter skip resource only topicrefs,
1,setting,FS_IterParamSkipTopicsetrefs,iter parameter skip topic set references,
1,setting,FS_IteratorItemFieldBookId,iterator item field book id,
1,setting,FS_IteratorItemFieldDocId,iterator item field document id,
1,setting,FS_IteratorItemFieldObjId,iterator item field object id,
1,setting,FS_IteratorItemMaxFields,iterator item max fields,
1,setting,FS_MakeIconic,make iconic,
1,setting,FS_MakePageCount,make page count,
1,setting,FS_ModDateChanged,mod date changed,
1,setting,FS_NameStripe,name stripe,
1,setting,FS_NoStructuredErrorLog,no structured error log,
1,setting,FS_NumExportParams,number export parameters,
1,setting,FS_NumExportReturnParams,number export return parameters,
1,setting,FS_NumImportParams,number import parameters,
1,setting,FS_NumImportReturnParams,number import return parameters,
1,setting,FS_NumIteratorParams,number iterator parameters,
1,setting,FS_NumNewXMLParams,number new xml parameters,
1,setting,FS_NumOpenParams,number open parameters,
1,setting,FS_NumOpenReturnParams,number open return parameters,
1,setting,FS_NumSaveParams,number save parameters,
1,setting,FS_NumSaveReturnParams,number save return parameters,
1,setting,FS_NumSpellParams,number spell parameters,
1,setting,FS_NumUpdateBookParams,number update book parameters,
1,setting,FS_NumUpdateBookReturnParams,number update book return parameters,
1,setting,FS_OpenDocFluid,open document fluid,
1,setting,FS_OpenId,open id,
1,setting,FS_OpenInNewWindow,open in new window,
1,setting,FS_OpenNativeError,open native error,
1,setting,FS_OpenStatus,open status,
1,setting,FS_OpenedFileName,opened file name,
1,setting,FS_OutputFilePathName,output file path name,
1,setting,FS_PDFPageNum,pdf page number,
1,setting,FS_PublicId,public id,
1,setting,FS_RetainNameStripe,retain name stripe,
1,setting,FS_SaveAsModeName,save as mode name,
1,setting,FS_SaveFileNotWritable,save file not writable,
1,setting,FS_SaveMode,save mode,
1,setting,FS_SaveTextTblSetting,save text table setting,
1,setting,FS_SgmlBookFileName,sgml book file name,
1,setting,FS_SgmlImportApplication,sgml import application,
1,setting,FS_ShowConditionIndicators,show condition indicators,
1,setting,FS_ShowConditions,show conditions,
1,setting,FS_ShowSaveTextDialog,show save text dialog,
1,setting,FS_ShowState,show state,
1,setting,FS_SpellAction,spell action,
1,setting,FS_SpellOptions,spell options,
1,setting,FS_SpellWrap,spell wrap,
1,setting,FS_StructuredApplication,structured application,
1,setting,FS_StructuredExportApplicati,structured export applicati,
1,setting,FS_StructuredImportApplicati,structured import applicati,
1,setting,FS_StructuredImportApplication,structured import application,
1,setting,FS_StructuredOpenApplication,structured open application,
1,setting,FS_StructuredSaveApplication,structured save application,
1,setting,FS_SystemId,system id,
1,setting,FS_TemplateShouldInsertRoot,template should insert root,
1,setting,FS_TextAfterString,text after string,
1,setting,FS_TextBeforeString,text before string,
1,setting,FS_TwoInARowString,two in a row string,
1,setting,FS_UNIXpermissions,uni xpermissions,
1,setting,FS_UpdateBookGenerated,update book generated,
1,setting,FS_UpdateBookGeneratedFiles,update book generated files,
1,setting,FS_UpdateBrowserDirectory,update browser directory,
1,setting,FS_UpdateFRVList,update frv list,
1,setting,FS_UseDefaultUNIXpermissions,use default uni xpermissions,
1,setting,FS_UseHTTP,use http,
1,setting,FS_VerifyInsets,verify insets,
1,setting,FS_Visible,visible,
1,setting,FS_WordContainString,word contain string,
2,struct,F_ObjHandleT,object handle,
2,struct,F_TextRangeT,text range,
1,struct,F_AttributeT,attribute,
1,struct,F_CMSItemPropertyT,content management system item property,
1,struct,F_CMSOpResultT,content management system op result,
1,struct,F_PointT,point,
1,struct,F_PropIdentT,property ident,
1,struct,F_TextItemT,text item,
1,struct,F_TextLocT,text location,
11,text_item,FTI_String,string,
5,text_item,FTI_CharPropsChange,character properties change,
4,text_item,FTI_ElemPrefixBegin,element prefix begin,
4,text_item,FTI_ElemPrefixEnd,element prefix end,
4,text_item,FTI_ElemSuffixBegin,element suffix begin,
4,text_item,FTI_ElemSuffixEnd,element suffix end,
4,text_item,FTI_FlowBegin,flow begin,
4,text_item,FTI_FlowEnd,flow end,
4,text_item,FTI_FrameAnchor,frame anchor,
4,text_item,FTI_HardLineEnd,hard line end,
4,text_item,FTI_HyphenLineEnd,hyphen line end,
4,text_item,FTI_LineBegin,line begin,
4,text_item,FTI_LineEnd,line end,
4,text_item,FTI_MarkerAnchor,marker anchor,
4,text_item,FTI_PageEnd,page end,
4,text_item,FTI_PgfBegin,paragraph begin,
4,text_item,FTI_PgfEnd,paragraph end,
4,text_item,FTI_SubColBegin,sub column begin,
4,text_item,FTI_SubColEnd,sub column end,
4,text_item,FTI_TblAnchor,table anchor,
4,text_item,FTI_TextFrameBegin,text frame begin,
4,text_item,FTI_TextFrameEnd,text frame end,
4,text_item,FTI_TextObjId,text object id,
4,text_item,FTI_VarBegin,variable begin,
4,text_item,FTI_VarEnd,variable end,
4,text_item,FTI_XRefEnd,x reference end,
3,text_item,FTI_ElementBegin,element begin,
3,text_item,FTI_ElementEnd,element end,
3,text_item,FTI_FnAnchor,footnote anchor,
3,text_item,FTI_PageBegin,page begin,
3,text_item,FTI_TextInsetBegin,text inset begin,
3,text_item,FTI_TextInsetEnd,text inset end,
3,text_item,FTI_XRefBegin,x reference begin,
1,text_item,FTI_FlowBeg,flow beginning,
1,text_item,FTI_FnAnch,footnote anch,
1,text_item,FTI_PageBeg,page beginning,
1,text_item,FTI_RubiCompositeBegin,rubi composite begin,
1,text_item,FTI_RubiCompositeEnd,rubi composite end,
1,text_item,FTI_RubiTextBegin,rubi text begin,
1,text_item,FTI_RubiTextEnd,rubi text end,
1,text_item,FTI_TblAnch,table anch,
1,text_item,FTI_XRefBeg,x reference beginning,
5,type,FT_Integer,integer,
4,type,FT_AttributesEx,attributes ex,
4,type,FT_String,string,
4,type,FT_Vals,values,
1,type,FT_AttributeDefs,attribute defs,
1,type,FT_Attributes,attributes,
1,type,FT_Bad,bad,
1,type,FT_COMMAND,command,
1,type,FT_ElementCatalog,element catalog,
1,type,FT_ElementFmts,element fmts,
1,type,FT_ElementRange,element range,
1,type,FT_FormatBranches,format branches,
1,type,FT_Id,id,
1,type,FT_Ints,ints,
1,type,FT_Metric,metric,
1,type,FT_Metrics,metrics,
1,type,FT_Num,number,
1,type,FT_OR_UNSHIFT_COMMAND,or unshift command,
1,type,FT_Points,points,
1,type,FT_Strings,strings,
1,type,FT_Tabs,tabs,
1,type,FT_TextLoc,text location,
1,type,FT_TextRange,text range,
1,type,FT_UBytes,u bytes,
1,type,FT_UInts,u ints,
33,value,FV_FILL_BLACK,fill black,
33,value,FV_FILL_CLEAR,fill clear,
33,value,FV_FILL_WHITE,fill white,
17,value,FV_FROMCOLOR,fromcolor,
17,value,FV_KNOCKOUT,knockout,
17,value,FV_OVERPRINT,overprint,
16,value,FV_ARROW_FILLED,arrow filled,
16,value,FV_ARROW_HOLLOW,arrow hollow,
16,value,FV_ARROW_STICK,arrow stick,
16,value,FV_CAP_BUTT,cap butt,
16,value,FV_CAP_ROUND,cap round,
16,value,FV_CAP_SQUARE,cap square,
16,value,FV_TR_BBOX,tr bbox,
16,value,FV_TR_CONTOUR,tr contour,
16,value,FV_TR_NONE,tr none,
15,value,FV_NUM_RESTART,number restart,
13,value,FV_NUM_CONTINUE,number continue,
10,value,FV_DoCancel,do cancel,
10,value,FV_PAGE_NUM_NUMERIC,page number numeric,
9,value,FV_NUM_SAME,number same,
8,value,FV_OBJ_END_OFFSET,object end offset,
8,value,FV_PAGE_NUM_ALPHA_LC,page number alpha lc,
8,value,FV_PAGE_NUM_ALPHA_UC,page number alpha uc,
8,value,FV_PAGE_NUM_DAIJI,page number daiji,
8,value,FV_PAGE_NUM_KANJI,page number kanji,
8,value,FV_PAGE_NUM_KANJI_KAZU,page number kanji kazu,
8,value,FV_PAGE_NUM_ROMAN_LC,page number roman lc,
8,value,FV_PAGE_NUM_ROMAN_UC,page number roman uc,
8,value,FV_PAGE_NUM_ZENKAKU,page number zenkaku,
8,value,FV_PAGE_NUM_ZENKAKU_LC,page number zenkaku lc,
8,value,FV_PAGE_NUM_ZENKAKU_UC,page number zenkaku uc,
7,value,FV_DoOK,do ok,
7,value,FV_FO_EQN,fo equation,
7,value,FV_FO_MARKER,fo marker,
7,value,FV_FO_TBL,fo table,
7,value,FV_FO_XREF,fo cross reference (XREF),
7,value,FV_LANG_BRITISH,lang british,
7,value,FV_LANG_ENGLISH,lang english,
7,value,FV_LANG_FRENCH,lang french,
7,value,FV_LANG_GERMAN,lang german,
7,value,FV_LANG_ITALIAN,lang italian,
7,value,FV_LANG_JAPANESE,lang japanese,
7,value,FV_LANG_NOLANGUAGE,lang nolanguage,
7,value,FV_LANG_SPANISH,lang spanish,
7,value,FV_LANG_SWEDISH,lang swedish,
6,value,FV_CAPITAL_CASE_UPPER,capital case upper,
6,value,FV_DIR_InheritInherit,dir inherit inherit,
6,value,FV_DIR_LTR,dir left to right,
6,value,FV_DIR_RTL,dir right to left,
6,value,FV_LANG_BRAZILIAN,lang brazilian,
6,value,FV_LANG_CATALAN,lang catalan,
6,value,FV_LANG_DANISH,lang danish,
6,value,FV_LANG_DUTCH,lang dutch,
6,value,FV_LANG_FINNISH,lang finnish,
6,value,FV_LANG_KOREAN,lang korean,
6,value,FV_LANG_PORTUGUESE,lang portuguese,
6,value,FV_LANG_SIMPLIFIED_CHINESE,lang simplified chinese,
6,value,FV_LANG_SWISS_GERMAN,lang swiss german,
6,value,FV_LANG_TRADITIONAL_CHINESE,lang traditional chinese,
6,value,FV_POS_NORM,position norm,
6,value,FV_POS_SUB,position sub,
6,value,FV_POS_SUPER,position super,
6,value,FV_SessionId,session id,
5,value,FV_ATTR_DISP_ALL,attribute disp all,
5,value,FV_ATTR_DISP_NONE,attribute disp none,
5,value,FV_ATTR_DISP_REQSPEC,attribute disp reqspec,
5,value,FV_AT_CHOICES,at choices,
5,value,FV_CB_DOUBLE_UNDERLINE,change bar double underline,
5,value,FV_CB_NO_UNDERLINE,change bar no underline,
5,value,FV_CB_NUMERIC_UNDERLINE,change bar numeric underline,
5,value,FV_CB_SINGLE_UNDERLINE,change bar single underline,
5,value,FV_DoShowDialog,do show dialog,
5,value,FV_ELCAT_CUSTOM,elcat custom,
5,value,FV_FN_NUM_ALPHA_LC,footnote number alpha lc,
5,value,FV_FN_NUM_ALPHA_UC,footnote number alpha uc,
5,value,FV_FN_NUM_DAIJI,footnote number daiji,
5,value,FV_FN_NUM_KANJI,footnote number kanji,
5,value,FV_FN_NUM_KANJI_KAZU,footnote number kanji kazu,
5,value,FV_FN_NUM_NUMERIC,footnote number numeric,
5,value,FV_FN_NUM_ROMAN_LC,footnote number roman lc,
5,value,FV_FN_NUM_ROMAN_UC,footnote number roman uc,
5,value,FV_FN_NUM_ZENKAKU,footnote number zenkaku,
5,value,FV_FN_NUM_ZENKAKU_LC,footnote number zenkaku lc,
5,value,FV_FN_NUM_ZENKAKU_UC,footnote number zenkaku uc,
5,value,FV_FN_POS_BASELINE,footnote position baseline,
5,value,FV_FN_POS_SUB,footnote position sub,
5,value,FV_FN_POS_SUPER,footnote position super,
5,value,FV_FO_FOOTNOTE,fo footnote,
5,value,FV_FO_GRAPHIC,fo graphic,
5,value,FV_FO_SYS_VAR,fo sys variable,
5,value,FV_FO_TBL_BODY,fo table body,
5,value,FV_FO_TBL_CELL,fo table cell,
5,value,FV_FO_TBL_FOOTING,fo table footing,
5,value,FV_FO_TBL_HEADING,fo table heading,
5,value,FV_FO_TBL_ROW,fo table row,
5,value,FV_FO_TBL_TITLE,fo table title,
5,value,FV_LANG_CANADIAN_,lang canadian,
5,value,FV_LANG_NORWEGIAN,lang norwegian,
5,value,FV_NUMSTYLE_ALPHA_LC,numstyle alpha lc,
5,value,FV_NUMSTYLE_ALPHA_UC,numstyle alpha uc,
5,value,FV_NUMSTYLE_DAIJI,numstyle daiji,
5,value,FV_NUMSTYLE_KANJI,numstyle kanji,
5,value,FV_NUMSTYLE_KANJI_KAZU,numstyle kanji kazu,
5,value,FV_NUMSTYLE_NUMERIC,numstyle numeric,
5,value,FV_NUMSTYLE_ROMAN_LC,numstyle roman lc,
5,value,FV_NUMSTYLE_ROMAN_UC,numstyle roman uc,
5,value,FV_NUMSTYLE_TEXT,numstyle text,
5,value,FV_NUMSTYLE_ZENKAKU,numstyle zenkaku,
5,value,FV_NUMSTYLE_ZENKAKU_LC,numstyle zenkaku lc,
5,value,FV_NUMSTYLE_ZENKAKU_UC,numstyle zenkaku uc,
5,value,FV_ResetLockAndContinue,reset lock and continue,
4,value,FV_AT_INTEGER,at integer,
4,value,FV_AT_REAL,at real,
4,value,FV_AT_REALS,at reals,
4,value,FV_AT_STRING,at string,
4,value,FV_AT_STRINGS,at strings,
4,value,FV_AUTORECOGNIZE,autorecognize,
4,value,FV_BadFileId,bad file id,
4,value,FV_BadSaveFileName,bad save file name,
4,value,FV_CAPITAL_,capital,
4,value,FV_CancelSaveFileIsInUse,cancel save file is in use,
4,value,FV_CancelSaveModDateChanged,cancel save mod date changed,
4,value,FV_CmdMatrix,command matrix,
4,value,FV_FIXED_YAKUMONO,fixed yakumono,
4,value,FV_FLOATING_YAKUMONO,floating yakumono,
4,value,FV_FN_NUM_CUSTOM,footnote number custom,
4,value,FV_FO_CONTAINER,fo container,
4,value,FV_FileIsViewOnly,file is view only,
4,value,FV_FileNotWritable,file not writable,
4,value,FV_InvalidSaveFilter,invalid save filter,
4,value,FV_KeydefKeyAttrs,keydef key attrs,
4,value,FV_KeydefKeyDefaultText,keydef key default text,
4,value,FV_KeydefKeyDuplicate,keydef key duplicate,
4,value,FV_KeydefKeyFoundInRefFile,keydef key found in reference file,
4,value,FV_KeydefKeyInValid,keydef key in valid,
4,value,FV_KeydefKeySrcFile,keydef key source file,
4,value,FV_KeydefKeySrcType,keydef key source type,
4,value,FV_KeydefKeyTag,keydef key tag,
4,value,FV_KeydefKeyTarget,keydef key target,
4,value,FV_KeydefKeyVarList,keydef key variable list,
4,value,FV_LockCouldntBeReset,lock couldnt be reset,
4,value,FV_LockNotReset,lock not reset,
4,value,FV_LockWasReset,lock was reset,
4,value,FV_MONOSPACE_YAKUMONO,monospace yakumono,
4,value,FV_NUM_READ_FROM_,number read from,
4,value,FV_NonPortableFileRefs,non portable file refs,
4,value,FV_NonPortableSaveName,non portable save name,
4,value,FV_PGF_ANYWHERE,paragraph anywhere,
4,value,FV_PGF_CENTER,paragraph center,
4,value,FV_PGF_JUSTIFIED,paragraph justified,
4,value,FV_PGF_LEFT,paragraph left,
4,value,FV_PGF_RIGHT,paragraph right,
4,value,FV_PGF_RUN_IN,paragraph run in,
4,value,FV_PGF_SIDEBODY,paragraph sidebody,
4,value,FV_PGF_SIDEHEAD_LAST_BASELINE,paragraph sidehead last baseline,
4,value,FV_PGF_SIDEHEAD_TOP,paragraph sidehead top,
4,value,FV_PGF_STRADDLE,paragraph straddle,
4,value,FV_PGF_TOP_OF_COL,paragraph top of column,
4,value,FV_PGF_TOP_OF_LEFT_PAGE,paragraph top of left page,
4,value,FV_PGF_TOP_OF_PAGE,paragraph top of page,
4,value,FV_PGF_TOP_OF_RIGHT_PAGE,paragraph top of right page,
4,value,FV_PGF_V_ALIGN_BOTTOM,paragraph v align bottom,
4,value,FV_PGF_V_ALIGN_MIDDLE,paragraph v align middle,
4,value,FV_PGF_V_ALIGN_TOP,paragraph v align top,
3,value,FV_AF_HIDDEN,af hidden,
3,value,FV_AF_READ_ONLY,af read only,
3,value,FV_ALIGN_TBL_CENTER,align table center,
3,value,FV_ALIGN_TBL_LEFT,align table left,
3,value,FV_ALIGN_TBL_RIGHT,align table right,
3,value,FV_ALTERNATIVE,alternative,
3,value,FV_ATTR_EDIT_ALWAYS,attribute edit always,
3,value,FV_ATTR_EDIT_NONE,attribute edit none,
3,value,FV_ATTR_EDIT_REQUIRED,attribute edit required,
3,value,FV_AT_INTEGERS,at integers,
3,value,FV_AT_UNIQUE_ID,at unique id,
3,value,FV_AT_UNIQUE_IDREF,at unique idref,
3,value,FV_AT_UNIQUE_IDREFS,at unique idrefs,
3,value,FV_BK_FILE,book file,
3,value,FV_BK_FM,book fm,
3,value,FV_BK_FOLDER,book folder,
3,value,FV_BK_GROUP,book group,
3,value,FV_BK_MIF,book mif,
3,value,FV_BK_TEXT,book text,
3,value,FV_BK_XML,book xml,
3,value,FV_CAPITAL_CASE_SMALL,capital case small,
3,value,FV_CN_DOUBLE_UNDERLINE,condition double underline,
3,value,FV_CN_NO_OVERRIDE,condition no override,
3,value,FV_CN_OVERLINE,condition overline,
3,value,FV_CN_SINGLE_UNDERLINE,condition single underline,
3,value,FV_CN_STRIKETHROUGH,condition strikethrough,
3,value,FV_ChooseSelect,choose select,
3,value,FV_CmdAlert,command alert,
3,value,FV_CmdAlertTitle,command alert title,
3,value,FV_CmdMessage,command message,
3,value,FV_DIR_Inherit,dir inherit,
3,value,FV_DIR_LTRLeft,dir left to right left,
3,value,FV_DIR_RTLRight,dir right to left right,
3,value,FV_DOC_TYPE_BINARY,document type binary,
3,value,FV_DoByRef,do by reference,
3,value,FV_DoImportAsTable,do import as table,
3,value,FV_DoNo,do no,
3,value,FV_ELCAT_ALL,elcat all,
3,value,FV_ELCAT_CHILDREN,elcat children,
3,value,FV_ELCAT_LOOSE,elcat loose,
3,value,FV_ELCAT_STRICT,elcat strict,
3,value,FV_EMUL_DOWN,emul down,
3,value,FV_EMUL_UP,emul up,
3,value,FV_EnclosingDoc,enclosing document,
3,value,FV_IMG_NEGATIVE,img negative,
3,value,FV_IMG_POSITIVE,img positive,
3,value,FV_INCLUSION,inclusion,
3,value,FV_LOOSELY_VALID,loosely valid,
3,value,FV_PDFBookmarksOpenAllLevels,pdf bookmarks open all levels,
3,value,FV_PDFBookmarksOpenDefaultLevel,pdf bookmarks open default level,
3,value,FV_PDFRegistrationMarksTombo,pdf registration marks tombo,
3,value,FV_PDFRegistrationMarksWestern,pdf registration marks western,
3,value,FV_PDFZoomDefault,pdf zoom default,
3,value,FV_PDFZoomHeight,pdf zoom height,
3,value,FV_PDFZoomNone,pdf zoom none,
3,value,FV_PDFZoomPage,pdf zoom page,
3,value,FV_PDFZoomWidth,pdf zoom width,
3,value,FV_PGF_FIXED,paragraph fixed,
3,value,FV_PGF_FIXED_B_MARGIN,paragraph fixed b margin,
3,value,FV_PGF_FLOATING,paragraph floating,
3,value,FV_PGF_PROPORTIONAL,paragraph proportional,
3,value,FV_PGF_SIDEHEAD_,paragraph sidehead,
3,value,FV_PGF_STRADDLE_NORMAL_ONLY,paragraph straddle normal only,
3,value,FV_PlainText,plain text,
3,value,FV_RC_CHANGELIST,rc changelist,
3,value,FV_SH_INSIDE,sh inside,
3,value,FV_SH_LEFT,sh left,
3,value,FV_SH_OUTSIDE,sh outside,
3,value,FV_SH_RIGHT,sh right,
3,value,FV_STRICTLY_VALID,strictly valid,
3,value,FV_SourceDoc,source document,
3,value,FV_TAB_CENTER,tab center,
3,value,FV_TAB_DECIMAL,tab decimal,
3,value,FV_TAB_LEFT,tab left,
3,value,FV_TAB_RIGHT,tab right,
3,value,FV_TBL_ANYWHERE,table anywhere,
